_ID_;_NAME_;_MODEL_
10308;"Комплект для барабанщика ROLAND DAP-3 (пр-во Япония)";11785
10309;"Набор аксессуаров для V-Drum ROLAND DAP-3X  (педаль для б/б, стул, палки)";11786
10310;"Беруши PLANET WAVES PWPEP1 (пара) ";11787
10311;"Беруши PLANET WAVES PWEP100";11788
10312;"Профессиональные беруши VIC FIRTH VICEARPLUGL";11789
10313;"Профессиональные беруши VIC FIRTH VICEARPLUGR";11790
10314;"Педаль двойная для бас-барабана DIXON PP-K900D-KS";11791
10315;"Педаль для бас-барабана на платформе DIXON PP-K900 ";11792
10316;"Педаль для бас-барабана начального уровня DIXON PP915";11793
10317;"Изоляционные наушники VIC FIRTH SIH1";11794
10318;"Педаль для бас-барабана на платформе DIXON PP9270";11795
10319;"Педаль для кахона DIXON PP9290CP";11796
10320;"Педаль двойная для бас-барабана DIXON PP9270D";11797
10321;"Педаль для бас-барабана FLIGHT DPC-110";11798
10322;"Двойная педаль для барабана Flight FDDP-2";11799
10323;"Двойная педаль-кардан для бас-барабана DIXON PP9290D";11800
10324;"Одиночная педаль для барабана Flight FDP-1";11801
10325;"Кардан FLIGHT TFC-778TW/P";11802
10326;"YAMAHA DFP8500C - Двойная педаль для барабана";11803
10327;"YAMAHA FP9500B - Педаль для бас барабана";11804
10328;"Педаль для бас-барабана YAMAHA FP7210A";11805
10329;"Педаль TAMA HP30 для барабана серии Stage Master";11806
10330;"Перчатки для барабанщика MEINL MDG-L";11807
10331;"Перчатки для барабанщика MEINL MDGFL-L";11808
10332;"Перчатки для барабанщика PRO MARK DGL, размер L";11809
10333;"Перчатки для барабанщика MEINL MDG-XL";11810
10334;"Перчатки для барабанщика MEINL MDG-M";11811
10335;"Кардан для бас-барабана FLIGHT TFC-784TW";11812
10336;"Перчатки для барабанщика  MEINL MDGFL-M";11813
10337;"Одиночная педаль для барабана в кейсе TAMA HP900PN IRON COBRA DRUM PEDAL W/CASE";11814
10338;"Стул для барабанщика DIXON PSN9260T";11815
10339;"Стул для барабанщика YAMAHA DS550U";11816
10340;"Перчатки для барабанщика PRO MARK DGM, размер M";11817
10341;"Перчатки для барабанщика  MEINL MDGFL-XL";11818
10342;"Педаль для бас-барабана YAMAHA FP9500C";11819
10343;"Перчатки для барабанщика PRO MARK DGXL, размер XL";11820
10344;"Стул для барабанщика YAMAHA DS750";11821
10345;"Стул для барабанщика YAMAHA DS840";11822
10346;"Стул для барабанщика YAMAHA DS950";11823
10347;"Держатель-прищепка для барабанных палочек на стойку DIXON PX-H-HP";11824
10348;"Чехол для барабанных палочек FLIGHT DSBC-100";11825
10349;"Держатель для барабанных палочек на стойку MEINL MC-DSH-JB";11826
10350;"Чехол для барабанных палочек MEINL MSB-1-С1";11827
10351;"Чехол для барабана MEINL MSUB-20";11828
10352;"Держатель для барабанных палочек MEINL MC-DSH";11829
10353;"Чехол для барабанных палочек MEINL MDLXSB Deluxe Stick Bag";11830
10354;"Чехол для барабанных палочек MEINL MSB-1";11831
10355;"Чехол для барабанных палочек MEINL MSB-1-JB";11832
10356;"Чехол для барабанных палочек PRO MARK JJBAG Joey Jordison";11833
10357;"PRO MARK PQ1 чехол для пары маршевых барабанных палочек";11834
10358;"Держатель на стойку для барабанных палочек PRO MARK SD200";11835
10359;"Чехол для барабанных палочек MEINL MSB-1-CA Chris Adler";11836
10360;"Держатель на стойку для барабанных палочек PRO MARK SD400";11837
10361;"Чехол для барабанных палочек PRO MARK DSB1";11838
10362;"Чехол для барабанных палочек PRO MARK TDSB";11839
10363;"Чехол для барабанных палочек SABIAN PREMIUM XL STICK BAG";11840
10364;"Чехол для барабанных палочек VIC FIRTH BSB Standard Stick Bag";11841
10365;"SABIAN SSB362 Чехол для барабанных палочек The 362 Stick Bag";11842
10366;"Держатель барабанных палочек DIXON PX-AH-HP";11843
10367;"Чехол для барабанных палочек VIC FIRTH ESB ESSENTIALS STICK BAG";11844
10368;"Держатель для барабанных палочек на стойку VIC FIRTH CADDY";11845
10369;"Чехол для одной пары барабанных палочек VIC FIRTH MSBAG Marching Snare Stick Bag – 1 pr";11846
10370;"Рюкзак для барабанных палочек VIC FIRTH VICPACK";11847
10371;"Антискользящая лента для барабанных палочек VIC FIRTH VICTAPE";11848
10372;"Чехол для барабанных палочек VIC FIRTH SBAG2";11849
10373;"Чехол для барабанных палочек SABIAN ECONOMY STICK BAG";11850
10374;"Чехол для педали бас барабана DIXON PCB-SB";11851
10375;"Чехол для двойной педали-кардан DIXON PCB-DB";11852
10376;"Защитный чехол для одной тарелки 16"" MEINL M-CYMBAG-16";11853
10377;"Защитный чехол для одной тарелки 14"" MEINL M-CYMBAG-14";11854
10378;"Защитный чехол для одной тарелки 20"" MEINL M-CYMBAG-20";11855
10379;"Защитный чехол для одной тарелки 22"" MEINL M-CYMBAG-22";11856
